"price","date"
3.53279,"22/9/2017 2:31:49"
3.53279,"22/9/2017 2:31:52"
3.53279,"22/9/2017 2:31:52"
3.53279,"22/9/2017 2:31:52"
3.53279,"22/9/2017 2:31:53"
3.53279,"22/9/2017 2:31:55"
3.53279,"22/9/2017 2:31:56"
3.53279,"22/9/2017 2:31:56"
3.53279,"22/9/2017 2:31:57"
3.53279,"22/9/2017 2:31:59"
3.53279,"22/9/2017 2:32:0"
3.53279,"22/9/2017 2:32:0"
3.53279,"22/9/2017 2:32:1"
3.53279,"22/9/2017 2:32:4"
3.53279,"22/9/2017 2:32:4"
3.53279,"22/9/2017 2:32:4"
3.53279,"22/9/2017 2:32:5"
3.53279,"22/9/2017 2:32:6"
3.53279,"22/9/2017 2:32:7"
3.53279,"22/9/2017 2:32:10"
3.53279,"22/9/2017 2:32:10"
3.53279,"22/9/2017 2:32:10"
3.53279,"22/9/2017 2:32:11"
3.53279,"22/9/2017 2:32:12"
3.53279,"22/9/2017 2:32:13"
3.53279,"22/9/2017 2:32:14"
3.53279,"22/9/2017 2:32:15"
3.53279,"22/9/2017 2:32:16"
3.53279,"22/9/2017 2:32:18"
3.53279,"22/9/2017 2:32:18"
3.53279,"22/9/2017 2:32:19"
3.53279,"22/9/2017 2:32:20"
3.53279,"22/9/2017 2:32:21"
3.53279,"22/9/2017 2:32:22"
3.53279,"22/9/2017 2:32:23"
3.53279,"22/9/2017 2:32:24"
3.53279,"22/9/2017 2:32:25"
3.53279,"22/9/2017 2:32:27"
3.53279,"22/9/2017 2:32:28"
3.53279,"22/9/2017 2:32:28"
3.53279,"22/9/2017 2:32:29"
3.53279,"22/9/2017 2:32:31"
3.53279,"22/9/2017 2:32:31"
3.53279,"22/9/2017 2:32:32"
3.53279,"22/9/2017 2:32:34"
3.53279,"22/9/2017 2:32:34"
3.53279,"22/9/2017 2:32:35"
3.53279,"22/9/2017 2:32:36"
3.53279,"22/9/2017 2:32:37"
3.53279,"22/9/2017 2:32:38"
3.53279,"22/9/2017 2:32:39"
3.53279,"22/9/2017 2:32:41"
3.53279,"22/9/2017 2:32:41"
3.53279,"22/9/2017 2:32:42"
