"price","date"
0.384462,"22/9/2017 2:29:29"
0.384462,"22/9/2017 2:29:30"
0.384462,"22/9/2017 2:29:31"
0.384462,"22/9/2017 2:29:33"
0.384462,"22/9/2017 2:29:34"
0.384462,"22/9/2017 2:29:34"
0.384462,"22/9/2017 2:29:35"
0.384462,"22/9/2017 2:29:36"
0.384462,"22/9/2017 2:29:37"
0.384462,"22/9/2017 2:29:38"
0.384462,"22/9/2017 2:29:40"
0.384462,"22/9/2017 2:29:42"
0.384462,"22/9/2017 2:29:42"
0.384462,"22/9/2017 2:29:42"
0.384462,"22/9/2017 2:29:43"
0.384462,"22/9/2017 2:29:44"
0.384462,"22/9/2017 2:29:45"
0.384462,"22/9/2017 2:29:46"
0.384462,"22/9/2017 2:29:48"
0.384462,"22/9/2017 2:29:50"
0.384462,"22/9/2017 2:29:50"
0.384462,"22/9/2017 2:29:50"
0.384462,"22/9/2017 2:29:51"
0.384462,"22/9/2017 2:29:53"
0.384462,"22/9/2017 2:29:54"
0.384462,"22/9/2017 2:29:55"
0.384462,"22/9/2017 2:29:55"
0.384462,"22/9/2017 2:29:56"
0.384462,"22/9/2017 2:29:58"
0.384462,"22/9/2017 2:30:0"
0.384462,"22/9/2017 2:30:0"
0.384462,"22/9/2017 2:30:2"
0.384462,"22/9/2017 2:30:2"
0.384462,"22/9/2017 2:30:3"
0.384462,"22/9/2017 2:30:3"
0.384462,"22/9/2017 2:30:4"
0.384462,"22/9/2017 2:30:6"
0.384462,"22/9/2017 2:30:8"
0.384462,"22/9/2017 2:30:8"
0.384462,"22/9/2017 2:30:9"
0.384462,"22/9/2017 2:30:9"
0.384462,"22/9/2017 2:30:10"
0.384462,"22/9/2017 2:30:11"
0.384462,"22/9/2017 2:30:12"
0.384462,"22/9/2017 2:30:13"
0.384462,"22/9/2017 2:30:16"
0.384462,"22/9/2017 2:30:16"
0.384462,"22/9/2017 2:30:17"
0.384462,"22/9/2017 2:30:17"
0.384462,"22/9/2017 2:30:18"
0.384462,"22/9/2017 2:30:19"
0.384462,"22/9/2017 2:30:21"
0.384462,"22/9/2017 2:30:21"
0.384462,"22/9/2017 2:30:22"
0.384462,"22/9/2017 2:30:23"
0.384462,"22/9/2017 2:30:26"
0.384462,"22/9/2017 2:30:26"
0.384462,"22/9/2017 2:30:26"
0.384462,"22/9/2017 2:30:27"
0.384462,"22/9/2017 2:30:30"
0.384462,"22/9/2017 2:30:30"
0.384462,"22/9/2017 2:30:30"
0.384462,"22/9/2017 2:30:31"
0.384462,"22/9/2017 2:30:32"
0.384462,"22/9/2017 2:30:34"
0.384462,"22/9/2017 2:30:35"
0.384462,"22/9/2017 2:30:35"
0.384462,"22/9/2017 2:30:36"
0.384462,"22/9/2017 2:30:37"
0.384462,"22/9/2017 2:30:40"
0.384462,"22/9/2017 2:30:40"
0.384462,"22/9/2017 2:30:40"
0.384462,"22/9/2017 2:30:41"
0.384462,"22/9/2017 2:30:43"
0.384462,"22/9/2017 2:30:44"
0.384462,"22/9/2017 2:30:44"
0.384462,"22/9/2017 2:30:45"
0.384462,"22/9/2017 2:30:46"
0.384462,"22/9/2017 2:30:48"
0.384462,"22/9/2017 2:30:48"
0.384462,"22/9/2017 2:30:50"
0.384462,"22/9/2017 2:30:50"
0.384462,"22/9/2017 2:30:51"
0.384462,"22/9/2017 2:30:53"
0.384462,"22/9/2017 2:30:53"
0.384462,"22/9/2017 2:30:54"
0.384462,"22/9/2017 2:30:57"
0.384462,"22/9/2017 2:30:58"
0.384462,"22/9/2017 2:30:58"
0.384462,"22/9/2017 2:30:58"
0.384462,"22/9/2017 2:30:59"
0.384462,"22/9/2017 2:31:2"
0.384462,"22/9/2017 2:31:3"
0.384462,"22/9/2017 2:31:3"
0.384462,"22/9/2017 2:31:4"
0.384462,"22/9/2017 2:31:5"
0.384462,"22/9/2017 2:31:5"
0.384462,"22/9/2017 2:31:7"
0.384462,"22/9/2017 2:31:8"
0.385675,"22/9/2017 2:31:9"
0.385675,"22/9/2017 2:31:11"
0.385675,"22/9/2017 2:31:11"
0.385675,"22/9/2017 2:31:12"
0.385675,"22/9/2017 2:31:12"
0.385675,"22/9/2017 2:31:14"
0.385675,"22/9/2017 2:31:15"
0.385675,"22/9/2017 2:31:16"
0.385675,"22/9/2017 2:31:17"
0.385675,"22/9/2017 2:31:18"
0.385675,"22/9/2017 2:31:21"
0.385675,"22/9/2017 2:31:21"
0.385675,"22/9/2017 2:31:22"
0.385675,"22/9/2017 2:31:22"
0.385675,"22/9/2017 2:31:24"
0.385675,"22/9/2017 2:31:24"
0.385675,"22/9/2017 2:31:25"
0.385675,"22/9/2017 2:31:26"
0.385675,"22/9/2017 2:31:27"
0.385675,"22/9/2017 2:31:27"
0.385675,"22/9/2017 2:31:29"
0.385675,"22/9/2017 2:31:30"
0.385675,"22/9/2017 2:31:32"
0.385675,"22/9/2017 2:31:33"
0.385675,"22/9/2017 2:31:33"
0.385675,"22/9/2017 2:31:34"
0.385675,"22/9/2017 2:31:35"
0.385675,"22/9/2017 2:31:36"
0.385675,"22/9/2017 2:31:37"
0.385675,"22/9/2017 2:31:37"
0.385675,"22/9/2017 2:31:39"
0.385675,"22/9/2017 2:31:40"
0.385675,"22/9/2017 2:31:43"
0.385675,"22/9/2017 2:31:43"
0.385675,"22/9/2017 2:31:43"
0.385675,"22/9/2017 2:31:44"
0.385675,"22/9/2017 2:31:47"
0.385675,"22/9/2017 2:31:47"
0.385675,"22/9/2017 2:31:47"
0.385675,"22/9/2017 2:31:48"
0.385675,"22/9/2017 2:31:49"
0.385675,"22/9/2017 2:31:52"
0.385675,"22/9/2017 2:31:52"
0.385675,"22/9/2017 2:31:52"
0.385675,"22/9/2017 2:31:53"
0.385675,"22/9/2017 2:31:55"
0.385675,"22/9/2017 2:31:56"
0.385675,"22/9/2017 2:31:56"
0.385675,"22/9/2017 2:31:57"
0.385675,"22/9/2017 2:31:59"
0.385675,"22/9/2017 2:32:0"
0.385675,"22/9/2017 2:32:0"
0.385675,"22/9/2017 2:32:1"
0.385675,"22/9/2017 2:32:4"
0.385675,"22/9/2017 2:32:4"
0.385675,"22/9/2017 2:32:4"
0.385675,"22/9/2017 2:32:5"
0.385675,"22/9/2017 2:32:6"
0.385675,"22/9/2017 2:32:7"
0.385675,"22/9/2017 2:32:10"
0.385675,"22/9/2017 2:32:10"
0.385675,"22/9/2017 2:32:10"
0.385675,"22/9/2017 2:32:11"
0.385675,"22/9/2017 2:32:12"
0.385675,"22/9/2017 2:32:13"
0.385675,"22/9/2017 2:32:14"
0.385675,"22/9/2017 2:32:15"
0.385675,"22/9/2017 2:32:16"
0.385675,"22/9/2017 2:32:18"
0.385675,"22/9/2017 2:32:18"
0.385675,"22/9/2017 2:32:19"
0.385675,"22/9/2017 2:32:20"
0.385675,"22/9/2017 2:32:21"
0.385675,"22/9/2017 2:32:22"
0.385675,"22/9/2017 2:32:23"
0.385675,"22/9/2017 2:32:24"
0.385675,"22/9/2017 2:32:25"
0.385675,"22/9/2017 2:32:27"
0.385675,"22/9/2017 2:32:28"
0.385675,"22/9/2017 2:32:28"
0.385675,"22/9/2017 2:32:29"
0.385675,"22/9/2017 2:32:31"
0.385675,"22/9/2017 2:32:31"
0.385675,"22/9/2017 2:32:32"
0.385675,"22/9/2017 2:32:34"
0.385675,"22/9/2017 2:32:34"
0.385675,"22/9/2017 2:32:35"
0.385675,"22/9/2017 2:32:36"
0.385675,"22/9/2017 2:32:37"
0.385675,"22/9/2017 2:32:38"
0.385675,"22/9/2017 2:32:39"
0.385675,"22/9/2017 2:32:41"
0.385675,"22/9/2017 2:32:41"
0.385675,"22/9/2017 2:32:42"
0.385675,"22/9/2017 2:32:45"
0.385675,"22/9/2017 2:32:45"
0.385675,"22/9/2017 2:32:45"
0.385675,"22/9/2017 2:32:46"
0.385675,"22/9/2017 2:32:47"
0.385675,"22/9/2017 2:32:48"
0.385675,"22/9/2017 2:32:49"
0.385675,"22/9/2017 2:32:50"
0.385675,"22/9/2017 2:32:51"
0.385675,"22/9/2017 2:32:52"
0.385675,"22/9/2017 2:32:53"
0.385675,"22/9/2017 2:32:54"
0.385675,"22/9/2017 2:32:55"
0.385675,"22/9/2017 2:32:57"
0.385675,"22/9/2017 2:32:58"
0.385675,"22/9/2017 2:32:58"
0.385675,"22/9/2017 2:32:59"
0.385675,"22/9/2017 2:33:1"
0.385675,"22/9/2017 2:33:1"
0.385675,"22/9/2017 2:33:2"
0.385675,"22/9/2017 2:33:3"
0.385675,"22/9/2017 2:33:4"
0.385675,"22/9/2017 2:33:5"
0.385675,"22/9/2017 2:33:6"
0.385675,"22/9/2017 2:33:7"
0.385675,"22/9/2017 2:33:8"
0.385675,"22/9/2017 2:33:9"
0.385675,"22/9/2017 2:33:11"
0.385675,"22/9/2017 2:33:12"
0.385675,"22/9/2017 2:33:12"
0.385675,"22/9/2017 2:33:13"
0.385675,"22/9/2017 2:33:14"
0.385675,"22/9/2017 2:33:15"
0.385675,"22/9/2017 2:33:16"
0.385675,"22/9/2017 2:33:17"
0.385675,"22/9/2017 2:33:18"
0.385675,"22/9/2017 2:33:19"
0.385675,"22/9/2017 2:33:20"
0.385675,"22/9/2017 2:33:23"
0.385675,"22/9/2017 2:33:23"
0.385675,"22/9/2017 2:33:23"
0.385675,"22/9/2017 2:33:26"
0.385675,"22/9/2017 2:33:26"
0.385675,"22/9/2017 2:33:27"
0.385675,"22/9/2017 2:33:27"
0.385675,"22/9/2017 2:33:29"
0.385675,"22/9/2017 2:33:29"
0.385675,"22/9/2017 2:33:30"
0.385675,"22/9/2017 2:33:31"
0.385675,"22/9/2017 2:33:32"
0.385675,"22/9/2017 2:33:33"
0.385675,"22/9/2017 2:33:36"
0.385675,"22/9/2017 2:33:36"
0.385675,"22/9/2017 2:33:36"
0.385675,"22/9/2017 2:33:39"
0.385675,"22/9/2017 2:33:40"
0.385675,"22/9/2017 2:33:40"
0.385675,"22/9/2017 2:33:40"
0.385675,"22/9/2017 2:33:41"
0.385675,"22/9/2017 2:33:42"
0.385675,"22/9/2017 2:33:43"
0.385675,"22/9/2017 2:33:46"
0.385675,"22/9/2017 2:33:46"
0.385675,"22/9/2017 2:33:47"
0.385675,"22/9/2017 2:33:47"
0.385675,"22/9/2017 2:33:48"
0.385675,"22/9/2017 2:33:49"
0.385675,"22/9/2017 2:33:50"
0.385675,"22/9/2017 2:33:53"
0.385675,"22/9/2017 2:33:53"
0.385675,"22/9/2017 2:33:53"
0.385675,"22/9/2017 2:33:54"
0.385675,"22/9/2017 2:33:55"
0.385675,"22/9/2017 2:33:56"
0.385675,"22/9/2017 2:33:58"
0.385675,"22/9/2017 2:33:58"
0.385675,"22/9/2017 2:34:0"
0.385675,"22/9/2017 2:34:2"
0.385675,"22/9/2017 2:34:2"
0.385675,"22/9/2017 2:34:2"
0.385675,"22/9/2017 2:34:4"
0.385675,"22/9/2017 2:34:4"
0.385675,"22/9/2017 2:34:7"
0.385675,"22/9/2017 2:34:7"
0.385675,"22/9/2017 2:34:7"
0.385675,"22/9/2017 2:34:8"
0.385675,"22/9/2017 2:34:9"
0.385675,"22/9/2017 2:34:10"
0.385675,"22/9/2017 2:34:12"
0.385675,"22/9/2017 2:34:12"
0.385675,"22/9/2017 2:34:13"
0.385675,"22/9/2017 2:34:16"
0.385675,"22/9/2017 2:34:16"
0.385675,"22/9/2017 2:34:16"
0.385675,"22/9/2017 2:34:17"
0.385675,"22/9/2017 2:34:18"
0.385675,"22/9/2017 2:34:19"
0.385675,"22/9/2017 2:34:20"
0.385675,"22/9/2017 2:34:21"
0.385675,"22/9/2017 2:34:22"
0.385675,"22/9/2017 2:34:24"
0.385675,"22/9/2017 2:34:24"
0.385675,"22/9/2017 2:34:25"
0.385675,"22/9/2017 2:34:26"
0.385675,"22/9/2017 2:34:27"
0.385675,"22/9/2017 2:34:29"
0.385675,"22/9/2017 2:34:29"
0.385675,"22/9/2017 2:34:30"
0.385675,"22/9/2017 2:34:31"
0.385675,"22/9/2017 2:34:32"
0.385675,"22/9/2017 2:34:34"
0.385675,"22/9/2017 2:34:34"
0.385675,"22/9/2017 2:34:37"
0.385675,"22/9/2017 2:34:37"
0.385675,"22/9/2017 2:34:37"
0.385675,"22/9/2017 2:34:38"
0.385675,"22/9/2017 2:34:39"
0.385675,"22/9/2017 2:34:42"
0.385675,"22/9/2017 2:34:42"
0.385675,"22/9/2017 2:34:42"
0.385675,"22/9/2017 2:34:43"
0.385675,"22/9/2017 2:34:44"
0.385675,"22/9/2017 2:34:46"
0.385675,"22/9/2017 2:34:46"
0.385675,"22/9/2017 2:34:47"
0.385675,"22/9/2017 2:34:48"
0.385675,"22/9/2017 2:34:49"
0.385675,"22/9/2017 2:34:51"
0.385675,"22/9/2017 2:34:51"
0.385675,"22/9/2017 2:34:52"
0.385675,"22/9/2017 2:34:53"
0.385675,"22/9/2017 2:34:54"
0.385675,"22/9/2017 2:34:55"
0.385675,"22/9/2017 2:34:56"
0.385675,"22/9/2017 2:34:57"
0.385675,"22/9/2017 2:34:59"
0.385675,"22/9/2017 2:34:59"
0.385675,"22/9/2017 2:35:0"
0.385675,"22/9/2017 2:35:1"
0.385675,"22/9/2017 2:35:4"
0.385675,"22/9/2017 2:35:4"
0.385675,"22/9/2017 2:35:4"
0.385675,"22/9/2017 2:35:5"
0.385675,"22/9/2017 2:35:6"
0.385675,"22/9/2017 2:35:10"
0.385675,"22/9/2017 2:35:10"
0.385675,"22/9/2017 2:35:10"
0.385675,"22/9/2017 2:35:10"
0.385675,"22/9/2017 2:35:11"
0.385675,"22/9/2017 2:35:13"
0.385675,"22/9/2017 2:35:14"
0.385675,"22/9/2017 2:35:14"
0.385675,"22/9/2017 2:35:15"
0.385675,"22/9/2017 2:35:18"
0.385675,"22/9/2017 2:35:18"
0.385675,"22/9/2017 2:35:18"
0.385675,"22/9/2017 2:35:19"
0.385675,"22/9/2017 2:35:20"
0.385675,"22/9/2017 2:35:21"
0.385675,"22/9/2017 2:35:22"
0.385675,"22/9/2017 2:35:23"
0.385675,"22/9/2017 2:35:25"
0.385675,"22/9/2017 2:35:25"
0.385675,"22/9/2017 2:35:27"
0.385675,"22/9/2017 2:35:27"
0.385675,"22/9/2017 2:35:28"
0.385675,"22/9/2017 2:35:30"
0.385675,"22/9/2017 2:35:31"
0.385675,"22/9/2017 2:35:31"
0.385675,"22/9/2017 2:35:32"
0.385675,"22/9/2017 2:35:33"
0.385675,"22/9/2017 2:35:34"
0.385675,"22/9/2017 2:35:35"
0.385675,"22/9/2017 2:35:36"
0.385675,"22/9/2017 2:35:37"
0.385675,"22/9/2017 2:35:39"
0.385675,"22/9/2017 2:35:40"
0.385675,"22/9/2017 2:35:40"
0.385675,"22/9/2017 2:35:41"
0.385675,"22/9/2017 2:35:44"
0.385675,"22/9/2017 2:35:44"
0.385675,"22/9/2017 2:35:44"
0.385675,"22/9/2017 2:35:45"
0.385675,"22/9/2017 2:35:47"
0.385675,"22/9/2017 2:35:48"
0.385675,"22/9/2017 2:35:49"
0.385675,"22/9/2017 2:35:49"
0.385675,"22/9/2017 2:35:50"
0.385675,"22/9/2017 2:35:51"
0.385675,"22/9/2017 2:35:52"
0.385675,"22/9/2017 2:35:53"
0.385675,"22/9/2017 2:35:54"
0.385675,"22/9/2017 2:35:55"
0.385675,"22/9/2017 2:35:58"
0.385675,"22/9/2017 2:35:58"
0.385675,"22/9/2017 2:35:58"
0.385675,"22/9/2017 2:35:59"
0.385675,"22/9/2017 2:36:0"
0.385675,"22/9/2017 2:36:2"
0.385675,"22/9/2017 2:36:2"
0.385675,"22/9/2017 2:36:3"
0.385675,"22/9/2017 2:36:6"
0.385675,"22/9/2017 2:36:7"
0.385675,"22/9/2017 2:36:7"
0.385675,"22/9/2017 2:36:7"
0.385675,"22/9/2017 2:36:8"
0.38693,"22/9/2017 2:36:9"
0.38693,"22/9/2017 2:36:10"
0.38693,"22/9/2017 2:36:11"
0.38693,"22/9/2017 2:36:12"
0.38693,"22/9/2017 2:36:13"
0.38693,"22/9/2017 2:36:15"
0.38693,"22/9/2017 2:36:16"
0.38693,"22/9/2017 2:36:16"
0.38693,"22/9/2017 2:36:18"
0.38693,"22/9/2017 2:36:19"
0.38693,"22/9/2017 2:36:20"
0.38693,"22/9/2017 2:36:20"
0.38693,"22/9/2017 2:36:21"
0.38693,"22/9/2017 2:36:22"
0.38693,"22/9/2017 2:36:23"
0.38693,"22/9/2017 2:36:25"
0.38693,"22/9/2017 2:36:25"
0.38693,"22/9/2017 2:36:26"
0.38693,"22/9/2017 2:36:27"
0.38693,"22/9/2017 2:36:28"
0.38693,"22/9/2017 2:36:30"
0.38693,"22/9/2017 2:36:30"
0.38693,"22/9/2017 2:36:31"
0.38693,"22/9/2017 2:36:32"
0.38693,"22/9/2017 2:36:34"
0.38693,"22/9/2017 2:36:34"
0.38693,"22/9/2017 2:36:35"
0.38693,"22/9/2017 2:36:37"
0.38693,"22/9/2017 2:36:38"
0.38693,"22/9/2017 2:36:39"
0.38693,"22/9/2017 2:36:40"
0.38693,"22/9/2017 2:36:40"
0.38693,"22/9/2017 2:36:41"
0.38693,"22/9/2017 2:36:42"
0.38693,"22/9/2017 2:36:43"
0.38693,"22/9/2017 2:36:44"
0.38693,"22/9/2017 2:36:45"
0.38693,"22/9/2017 2:36:48"
0.38693,"22/9/2017 2:36:48"
0.38693,"22/9/2017 2:36:48"
0.38693,"22/9/2017 2:36:50"
0.38693,"22/9/2017 2:36:50"
0.38693,"22/9/2017 2:36:52"
0.38693,"22/9/2017 2:36:53"
0.38693,"22/9/2017 2:36:53"
0.38693,"22/9/2017 2:36:54"
0.38693,"22/9/2017 2:36:55"
0.38693,"22/9/2017 2:36:56"
0.38693,"22/9/2017 2:36:57"
0.38693,"22/9/2017 2:36:59"
0.38693,"22/9/2017 2:37:1"
0.38693,"22/9/2017 2:37:1"
0.38693,"22/9/2017 2:37:1"
