"price","date"
0.208513,"2017-10-22T07:23:14.469Z"
0.208513,"2017-10-22T07:23:14.688Z"
0.208513,"2017-10-22T07:23:15.161Z"
0.208513,"2017-10-22T07:23:15.806Z"
0.208513,"2017-10-22T07:23:16.840Z"
0.208513,"2017-10-22T07:23:16.848Z"
0.208513,"2017-10-22T07:23:17.183Z"
0.208513,"2017-10-22T07:23:17.606Z"
0.208513,"2017-10-22T07:23:18.325Z"
0.208513,"2017-10-22T07:23:18.894Z"
0.208513,"2017-10-22T07:23:19.204Z"
0.208513,"2017-10-22T07:23:19.808Z"
0.208513,"2017-10-22T07:23:20.495Z"
0.208513,"2017-10-22T07:23:21.865Z"
0.208513,"2017-10-22T07:23:21.957Z"
0.208513,"2017-10-22T07:23:22.007Z"
0.208513,"2017-10-22T07:23:22.212Z"
0.208513,"2017-10-22T07:23:22.812Z"
0.208513,"2017-10-22T07:23:23.179Z"
0.208513,"2017-10-22T07:23:23.524Z"
0.208513,"2017-10-22T07:23:24.119Z"
0.208513,"2017-10-22T07:23:26.113Z"
0.208513,"2017-10-22T07:23:26.181Z"
0.208513,"2017-10-22T07:23:26.192Z"
0.208513,"2017-10-22T07:23:26.198Z"
0.208513,"2017-10-22T07:23:26.699Z"
0.208513,"2017-10-22T07:23:27.134Z"
0.208513,"2017-10-22T07:23:28.343Z"
0.208513,"2017-10-22T07:23:28.404Z"
0.208513,"2017-10-22T07:23:29.806Z"
0.208513,"2017-10-22T07:23:31.451Z"
0.208513,"2017-10-22T07:23:31.579Z"
0.208513,"2017-10-22T07:23:31.598Z"
0.208513,"2017-10-22T07:23:31.605Z"
0.208513,"2017-10-22T07:23:31.761Z"
0.208513,"2017-10-22T07:23:31.823Z"
0.208513,"2017-10-22T07:23:32.132Z"
0.208513,"2017-10-22T07:23:32.680Z"
0.208513,"2017-10-22T07:23:35.313Z"
0.208513,"2017-10-22T07:23:35.454Z"
0.208513,"2017-10-22T07:23:35.517Z"
0.208513,"2017-10-22T07:23:35.536Z"
0.208513,"2017-10-22T07:23:35.586Z"
0.208513,"2017-10-22T07:23:35.711Z"
0.208513,"2017-10-22T07:23:36.246Z"
0.208513,"2017-10-22T07:23:36.749Z"
0.208513,"2017-10-22T07:23:39.724Z"
0.208513,"2017-10-22T07:23:39.796Z"
0.208513,"2017-10-22T07:23:39.947Z"
0.208513,"2017-10-22T07:23:39.961Z"
0.208513,"2017-10-22T07:23:39.968Z"
0.208513,"2017-10-22T07:23:39.981Z"
0.208513,"2017-10-22T07:23:40.383Z"
0.208513,"2017-10-22T07:23:40.980Z"
0.208513,"2017-10-22T07:23:41.926Z"
0.208513,"2017-10-22T07:23:42.305Z"
0.208513,"2017-10-22T07:23:42.335Z"
0.208513,"2017-10-22T07:23:42.725Z"
0.208513,"2017-10-22T07:23:43.270Z"
0.208513,"2017-10-22T07:23:43.777Z"
0.208513,"2017-10-22T07:23:44.366Z"
0.208513,"2017-10-22T07:23:44.765Z"
0.208513,"2017-10-22T07:23:45.233Z"
0.208513,"2017-10-22T07:23:45.755Z"
0.208513,"2017-10-22T07:23:46.274Z"
0.208513,"2017-10-22T07:23:48.820Z"
0.208513,"2017-10-22T07:23:49.131Z"
0.208513,"2017-10-22T07:23:49.191Z"
0.208513,"2017-10-22T07:23:49.234Z"
0.208513,"2017-10-22T07:23:49.271Z"
0.208513,"2017-10-22T07:23:49.358Z"
0.208513,"2017-10-22T07:23:50.174Z"
0.208513,"2017-10-22T07:23:50.332Z"
0.208513,"2017-10-22T07:23:51.869Z"
0.208513,"2017-10-22T07:23:53.175Z"
0.208513,"2017-10-22T07:23:53.228Z"
0.208513,"2017-10-22T07:23:53.255Z"
0.208513,"2017-10-22T07:23:53.356Z"
0.208513,"2017-10-22T07:23:53.371Z"
0.208513,"2017-10-22T07:23:53.792Z"
0.208513,"2017-10-22T07:23:54.287Z"
0.208513,"2017-10-22T07:23:54.788Z"
0.208513,"2017-10-22T07:23:55.292Z"
0.208513,"2017-10-22T07:23:55.889Z"
0.208513,"2017-10-22T07:23:56.300Z"
0.208513,"2017-10-22T07:23:56.813Z"
0.208513,"2017-10-22T07:23:57.301Z"
0.208513,"2017-10-22T07:23:57.796Z"
0.208513,"2017-10-22T07:23:58.214Z"
0.208513,"2017-10-22T07:23:58.824Z"
0.208513,"2017-10-22T07:23:59.390Z"
